LOCATIONID;LOCATIONNAME;ZONELEVELID;geometry;CITY
0-EU-ES-28-07-001-079-08-006;Tres Olivos - Valverde;8;list(list(c(-3.682841, -3.682897, -3.68341, -3.685097, -3.685499, -3.688145, -3.690576, -3.690662, -3.694337, -3.696434, -3.697429, -3.698975, -3.69976, -3.700632, -3.700789, -3.700926, -3.700919, -3.700624, -3.699174, -3.698718, -3.698189, -3.698027, -3.69747, -3.697075, -3.695841, -3.694563, -3.690149, -3.686714, -3.685267, -3.685033, -3.68406, -3.683087, -3.68237, -3.68012, -3.678146, -3.674252, -3.67347, -3.673276, -3.673166, -3.673095, -3.674656, -3.675669, -3.677107, -3.677698, -3.67954, -3.679692, -3.681406, -3.682841, 40.512157, 40.512371, 40.51223, 40.511386, 40.50482, 40.507437, 40.508308, 40.508212, 40.503833, 40.50128, 40.500151, 40.499114, 40.498444, 40.497488, 40.497055, 40.496427, 40.495563, 40.494778, 40.493108, 40.49236, 40.490089, 40.489265, 40.488017, 40.487416, 40.4865, 40.485875, 40.484127, 40.482727, 40.482235, 40.482545, 40.482746, 40.482851, 40.482978, 40.483523, 40.483934, 40.484014, 40.484037, 40.485758, 40.487381, 40.488115, 40.48941, 40.491261, 40.493157, 40.494537, 40.499921, 40.500244, 40.506722, 40.512157)));Madrid
0-EU-ES-28-07-001-079-09-002;Argüelles;8;list(list(c(-3.718419, -3.718347, -3.718278, -3.718969, -3.719293, -3.719334, -3.719498, -3.719443, -3.719655, -3.725727, -3.723434, -3.722722, -3.721772, -3.719966, -3.718565, -3.717189, -3.716593, -3.716175, -3.71517, -3.715213, -3.715279, -3.716436, -3.717057, -3.717574, -3.718526, -3.719573, -3.71818, -3.718113, -3.715896, -3.715525, -3.714177, -3.713267, -3.712748, -3.712036, -3.710879, -3.711601, -3.713791, -3.714186, -3.714512, -3.714961, -3.716109, -3.716387, -3.716837, -3.71764, -3.717995, -3.717348, -3.718419, 40.434744, 40.435147, 40.435523, 40.435619, 40.435601, 40.435539, 40.435364, 40.435186, 40.435144, 40.432594, 40.430319, 40.429595, 40.428594, 40.426701, 40.42531, 40.425219, 40.42506, 40.424788, 40.42384, 40.423181, 40.422888, 40.421889, 40.421916, 40.422304, 40.422824, 40.422725, 40.421324, 40.420266, 40.420312, 40.420321, 40.421231, 40.421853, 40.42232, 40.422722, 40.423387, 40.424189, 40.427183, 40.427737, 40.42819, 40.428816, 40.430388, 40.43077, 40.431408, 40.432514, 40.432997, 40.433239, 40.434744)));Madrid
0-EU-ES-28-07-001-079-04-001;Recoletos;8;list(list(c(-3.6909, -3.691213, -3.691398, -3.692156, -3.692439, -3.692696, -3.693109, -3.692411, -3.690783, -3.689324, -3.688798, -3.688145, -3.686721, -3.685851, -3.683333, -3.682282, -3.680853, -3.680784, -3.6806, -3.680038, -3.680324, -3.680339, -3.680162, -3.680045, -3.679936, -3.679865, -3.681164, -3.683726, -3.685476, -3.687077, -3.689344, -3.690273, -3.690452, -3.690637, -3.6909, 40.423962, 40.42318, 40.422797, 40.421228, 40.420448, 40.419987, 40.419497, 40.419545, 40.419748, 40.41994, 40.42001, 40.420127, 40.420393, 40.420554, 40.421023, 40.421221, 40.421489, 40.421503, 40.421543, 40.42167, 40.422576, 40.422878, 40.425304, 40.426545, 40.42797, 40.428904, 40.428967, 40.429105, 40.429185, 40.429269, 40.42941, 40.425606, 40.425019, 40.424629, 40.423962)));Madrid
0-EU-ES-28-07-001-079-04-003;Fuente del Berro;8;list(list(c(-3.658899, -3.658893, -3.65911, -3.659528, -3.660213, -3.660375, -3.660788, -3.662204, -3.663225, -3.663475, -3.665212, -3.666251, -3.66724, -3.668296, -3.668687, -3.668563, -3.66857, -3.668678, -3.668719, -3.668834, -3.668928, -3.665141, -3.658899, 40.418712, 40.419827, 40.421456, 40.423745, 40.426655, 40.427889, 40.431359, 40.431148, 40.430788, 40.430658, 40.429781, 40.429283, 40.428795, 40.428319, 40.428139, 40.428073, 40.427429, 40.425895, 40.424865, 40.422995, 40.421185, 40.420257, 40.418712)));Madrid
0-EU-ES-28-07-001-079-06-003;Cuzco-Castillejos;8;list(list(c(-3.700141, -3.700648, -3.701062, -3.701303, -3.701499, -3.699234, -3.698677, -3.696901, -3.69526, -3.693806, -3.691433, -3.690754, -3.690244, -3.690225, -3.690124, -3.69004, -3.68998, -3.689914, -3.68977, -3.689551, -3.689421, -3.689394, -3.689367, -3.689363, -3.689966, -3.691558, -3.692724, -3.693865, -3.694469, -3.695494, -3.695749, -3.696075, -3.696319, -3.697054, -3.697485, -3.697734, -3.697859, -3.697948, -3.698209, -3.698317, -3.698465, -3.698583, -3.698764, -3.699296, -3.699549, -3.700141, 40.458991, 40.458547, 40.458079, 40.457756, 40.457495, 40.457023, 40.4569, 40.456498, 40.456399, 40.456327, 40.45621, 40.45617, 40.456109, 40.456392, 40.457502, 40.458397, 40.45905, 40.459724, 40.461267, 40.463611, 40.464975, 40.465425, 40.465809, 40.466028, 40.465788, 40.465394, 40.465351, 40.464965, 40.464751, 40.464381, 40.46429, 40.463983, 40.463705, 40.462847, 40.462401, 40.462048, 40.461805, 40.46161, 40.461072, 40.460852, 40.460643, 40.460435, 40.460231, 40.459733, 40.459504, 40.458991)));Madrid
0-EU-ES-28-07-001-079-10-007;Águilas;8;list(list(c(-3.787628, -3.78614, -3.785189, -3.784866, -3.784592, -3.783622, -3.782728, -3.782275, -3.781521, -3.7803, -3.775199, -3.770749, -3.766154, -3.762243, -3.761933, -3.761841, -3.757972, -3.757866, -3.757465, -3.756671, -3.755812, -3.755816, -3.755965, -3.756092, -3.756239, -3.757185, -3.75808, -3.758611, -3.759279, -3.761658, -3.76208, -3.764124, -3.764831, -3.766585, -3.771613, -3.776547, -3.781263, -3.784779, -3.787628, 40.381653, 40.380883, 40.380357, 40.380073, 40.379759, 40.377594, 40.376437, 40.375995, 40.375615, 40.375422, 40.374624, 40.373959, 40.373224, 40.372646, 40.374462, 40.374472, 40.375504, 40.376233, 40.377022, 40.378195, 40.378431, 40.378437, 40.378709, 40.378935, 40.379227, 40.381118, 40.382486, 40.383083, 40.383687, 40.385487, 40.385835, 40.387595, 40.388185, 40.38967, 40.393848, 40.390027, 40.386422, 40.383804, 40.381653)));Madrid
0-EU-ES-28-07-001-079-14-005;Fontarrón;8;list(list(c(-3.665277, -3.661181, -3.65972, -3.657213, -3.655101, -3.654189, -3.65166, -3.648069, -3.647149, -3.646969, -3.644779, -3.642856, -3.639975, -3.639642, -3.639565, -3.636158, -3.639191, -3.639768, -3.640184, -3.640697, -3.641321, -3.64191, -3.642648, -3.643198, -3.644012, -3.644509, -3.644868, -3.645819, -3.646991, -3.647673, -3.648539, -3.651452, -3.651809, -3.654014, -3.654824, -3.655935, -3.656878, -3.658032, -3.658417, -3.65899, -3.661733, -3.664237, -3.665277, 40.406388, 40.406115, 40.406005, 40.405828, 40.405208, 40.404789, 40.402667, 40.399281, 40.398486, 40.398339, 40.396541, 40.395535, 40.394752, 40.395664, 40.395876, 40.400936, 40.402165, 40.402404, 40.402522, 40.402558, 40.402555, 40.402608, 40.402767, 40.402977, 40.403287, 40.403559, 40.403549, 40.403568, 40.403635, 40.403883, 40.404287, 40.405598, 40.405491, 40.405836, 40.406065, 40.406428, 40.406659, 40.406875, 40.406988, 40.407158, 40.407838, 40.408485, 40.406388)));Madrid
0-EU-ES-28-07-001-079-15-009;Costillares;8;list(list(c(-3.66046, -3.663282, -3.66508, -3.666576, -3.668257, -3.673437, -3.673759, -3.674465, -3.674423, -3.673984, -3.673417, -3.672773, -3.672145, -3.671405, -3.670304, -3.668602, -3.667556, -3.663956, -3.663444, -3.663495, -3.664332, -3.665275, -3.665704, -3.665718, -3.665651, -3.665043, -3.664147, -3.662426, -3.661919, -3.661305, -3.66046, 40.483059, 40.483473, 40.483745, 40.483927, 40.484126, 40.484058, 40.481716, 40.478556, 40.476893, 40.474593, 40.473484, 40.472163, 40.471444, 40.470496, 40.469097, 40.466678, 40.466826, 40.467418, 40.467534, 40.467758, 40.470715, 40.474362, 40.47609, 40.476691, 40.477306, 40.478089, 40.479109, 40.48078, 40.481268, 40.481923, 40.483059)));Madrid
0-EU-ES-28-07-001-079-11-002;Opañel;8;list(list(c(-3.715742, -3.715749, -3.716998, -3.717935, -3.727312, -3.728299, -3.729723, -3.731684, -3.731751, -3.732103, -3.731915, -3.731564, -3.731225, -3.730559, -3.728539, -3.727713, -3.726717, -3.725406, -3.723613, -3.722712, -3.721849, -3.721084, -3.717432, -3.717271, -3.717388, -3.716372, -3.716071, -3.715953, -3.715277, -3.715199, -3.715296, -3.715658, -3.715125, -3.715516, -3.715742, 40.397513, 40.397738, 40.397188, 40.396655, 40.391446, 40.390775, 40.389815, 40.388484, 40.388484, 40.388246, 40.388072, 40.38794, 40.387782, 40.387412, 40.386542, 40.386175, 40.385823, 40.385615, 40.38534, 40.385204, 40.385144, 40.385191, 40.385233, 40.385449, 40.385588, 40.388662, 40.389542, 40.389934, 40.392011, 40.392334, 40.393198, 40.394355, 40.395838, 40.396978, 40.397513)));Madrid
0-EU-ES-28-07-001-079-15-002;Pueblo Nuevo;8;list(list(c(-3.62673, -3.627576, -3.625428, -3.622709, -3.62037, -3.620331, -3.621203, -3.623327, -3.625631, -3.626509, -3.628315, -3.628793, -3.629246, -3.632315, -3.632684, -3.636401, -3.637942, -3.638598, -3.639489, -3.641298, -3.644319, -3.646574, -3.647984, -3.648233, -3.646192, -3.646088, -3.646011, -3.645636, -3.645525, -3.645598, -3.639581, -3.6333, -3.629781, -3.62673, 40.415846, 40.414305, 40.413546, 40.413155, 40.413064, 40.413203, 40.414462, 40.417635, 40.42086, 40.422081, 40.424525, 40.425214, 40.425824, 40.43007, 40.430563, 40.4357, 40.437856, 40.437709, 40.437278, 40.436401, 40.434937, 40.433844, 40.433178, 40.433108, 40.430491, 40.430099, 40.429637, 40.427951, 40.427368, 40.426557, 40.423283, 40.419818, 40.417898, 40.415846)));Madrid
0-EU-ES-28-07-001-079-19-001;Casco Histórico de Vicálvaro;8;list(list(c(-3.617106, -3.617204, -3.617211, -3.617136, -3.616999, -3.616597, -3.615146, -3.614968, -3.613309, -3.611816, -3.611028, -3.609007, -3.608521, -3.608191, -3.607704, -3.607449, -3.606855, -3.606322, -3.605372, -3.604725, -3.603121, -3.601826, -3.600916, -3.600781, -3.599873, -3.598863, -3.598503, -3.600844, -3.601941, -3.603657, -3.605153, -3.605056, -3.606925, -3.608008, -3.609224, -3.609023, -3.608978, -3.609157, -3.609983, -3.613893, -3.614963, -3.615639, -3.616709, -3.617106, 40.405644, 40.405638, 40.405211, 40.404486, 40.404075, 40.402965, 40.402834, 40.402786, 40.402298, 40.401859, 40.402793, 40.40174, 40.401524, 40.401383, 40.401173, 40.400956, 40.400816, 40.400666, 40.400372, 40.40033, 40.400349, 40.400174, 40.401479, 40.40168, 40.402414, 40.403184, 40.403535, 40.404563, 40.405046, 40.405732, 40.405811, 40.406086, 40.406125, 40.406138, 40.406034, 40.404153, 40.403707, 40.403574, 40.404129, 40.404646, 40.40478, 40.405001, 40.405466, 40.405644)));Madrid
0-EU-ES-28-07-001-079-20-007;Canillejas;8;list(list(c(-3.619911, -3.619595, -3.619198, -3.618465, -3.618017, -3.617673, -3.616508, -3.616167, -3.616864, -3.614948, -3.612462, -3.612177, -3.611381, -3.610518, -3.608616, -3.607937, -3.606448, -3.605417, -3.604017, -3.602604, -3.602223, -3.602281, -3.602655, -3.605747, -3.604995, -3.605574, -3.60583, -3.61831, -3.619911, 40.449668, 40.447828, 40.446933, 40.446177, 40.44503, 40.444885, 40.444346, 40.444059, 40.44366, 40.440205, 40.435709, 40.434496, 40.434657, 40.434771, 40.435067, 40.435178, 40.43575, 40.436155, 40.437378, 40.439144, 40.440111, 40.441046, 40.441872, 40.446944, 40.447998, 40.44936, 40.449749, 40.449679, 40.449668)));Madrid
0-EU-ES-28-07-001-079-12-002;12 de Octubre-Orcasur;8;list(list(c(-3.69069, -3.692131, -3.694008, -3.695266, -3.695801, -3.69989, -3.700357, -3.700982, -3.701334, -3.701621, -3.70237, -3.702559, -3.702643, -3.702693, -3.70279, -3.703268, -3.703427, -3.703589, -3.703781, -3.704113, -3.705132, -3.703649, -3.701948, -3.698548, -3.696675, -3.693984, -3.694239, -3.694855, -3.694943, -3.694749, -3.69417, -3.691919, -3.690573, -3.689901, -3.69069, 40.382883, 40.384116, 40.382183, 40.380884, 40.380318, 40.378594, 40.37827, 40.377822, 40.377382, 40.376919, 40.375663, 40.37518, 40.374714, 40.374083, 40.372804, 40.371583, 40.371125, 40.369767, 40.368359, 40.367179, 40.363665, 40.363564, 40.363608, 40.364264, 40.364455, 40.364504, 40.368741, 40.373704, 40.374987, 40.375885, 40.376843, 40.380273, 40.381872, 40.382297, 40.382883)));Madrid
0-EU-ES-28-07-001-079-01-004;Chueca-Justicia;8;list(list(c(-3.700262, -3.699686, -3.699664, -3.699027, -3.696489, -3.695702, -3.695567, -3.693675, -3.693108, -3.692697, -3.692439, -3.692158, -3.691208, -3.690643, -3.690453, -3.691172, -3.692286, -3.693171, -3.694884, -3.695337, -3.695919, -3.697139, -3.697752, -3.69957, -3.701135, -3.70151, -3.701932, -3.70242, -3.702209, -3.701311, -3.700917, -3.700761, -3.700659, -3.700689, -3.700924, -3.701106, -3.701237, -3.701428, -3.701511, -3.701654, -3.701184, -3.700694, -3.700262, 40.41988, 40.419758, 40.419752, 40.419563, 40.418813, 40.418977, 40.419005, 40.419364, 40.419498, 40.419986, 40.420447, 40.421225, 40.423183, 40.424618, 40.425019, 40.425374, 40.425934, 40.426356, 40.42723, 40.427471, 40.427751, 40.427926, 40.428061, 40.428458, 40.428802, 40.428878, 40.428971, 40.429057, 40.428545, 40.426338, 40.425358, 40.424984, 40.423999, 40.423095, 40.422022, 40.421538, 40.421178, 40.420626, 40.420351, 40.420029, 40.419993, 40.419934, 40.41988)));Madrid
0-EU-ES-28-07-001-079-13-004;Palomeras sureste;8;list(list(c(-3.640427, -3.641757, -3.642811, -3.643879, -3.64554, -3.64706, -3.647826, -3.648295, -3.648436, -3.648923, -3.64995, -3.650505, -3.650986, -3.65193, -3.652855, -3.652786, -3.652618, -3.649811, -3.647824, -3.645425, -3.639047, -3.636056, -3.62487, -3.625334, -3.62451, -3.623436, -3.622454, -3.621879, -3.62646, -3.631096, -3.636377, -3.639975, -3.640427, 40.393777, 40.391969, 40.390548, 40.389085, 40.386936, 40.384964, 40.383976, 40.383506, 40.38335, 40.382925, 40.382284, 40.382033, 40.381849, 40.381575, 40.381404, 40.377771, 40.376047, 40.376236, 40.376694, 40.37725, 40.378704, 40.379403, 40.382026, 40.383461, 40.384485, 40.38705, 40.389433, 40.39081, 40.391827, 40.392831, 40.393973, 40.394752, 40.393777)));Madrid
0-EU-ES-28-07-001-079-18-001;Casco Histórico de Vallecas;8;list(list(c(-3.632917, -3.632661, -3.629962, -3.62878, -3.62765, -3.628849, -3.630145, -3.629672, -3.62797, -3.626651, -3.625554, -3.625151, -3.624692, -3.625848, -3.624177, -3.624788, -3.625739, -3.625309, -3.625035, -3.624568, -3.624405, -3.623774, -3.620971, -3.619765, -3.618897, -3.617462, -3.616615, -3.614882, -3.614408, -3.615324, -3.615595, -3.615759, -3.61572, -3.615304, -3.613634, -3.615036, -3.617275, -3.617298, -3.617511, -3.618414, -3.617321, -3.618846, -3.619034, -3.619204, -3.63079, -3.632917, 40.380132, 40.379801, 40.379584, 40.379484, 40.37925, 40.378289, 40.377243, 40.377198, 40.377265, 40.37737, 40.376435, 40.376114, 40.375939, 40.374858, 40.373475, 40.373033, 40.372263, 40.371848, 40.37141, 40.370378, 40.370032, 40.368691, 40.369151, 40.369231, 40.369461, 40.36963, 40.370059, 40.37087, 40.371084, 40.372019, 40.372571, 40.373382, 40.37406, 40.375054, 40.37928, 40.379402, 40.379488, 40.380111, 40.380874, 40.380811, 40.381391, 40.382644, 40.382891, 40.383368, 40.38062, 40.380132)));Madrid
0-EU-ES-28-07-001-079-13-006;Numancia;8;list(list(c(-3.668173, -3.668374, -3.669272, -3.669191, -3.667172, -3.666066, -3.665293, -3.664737, -3.664084, -3.662391, -3.661817, -3.659935, -3.657054, -3.656485, -3.654177, -3.653785, -3.653556, -3.652831, -3.6517, -3.64815, -3.647153, -3.648071, -3.649622, -3.650574, -3.651674, -3.65241, -3.654193, -3.655106, -3.655771, -3.657219, -3.658787, -3.662025, -3.66528, -3.665941, -3.666295, -3.666715, -3.667831, -3.668173, 40.399903, 40.399554, 40.39833, 40.398281, 40.397246, 40.396678, 40.396247, 40.395953, 40.395609, 40.394721, 40.394432, 40.393434, 40.391916, 40.391791, 40.39159, 40.393346, 40.393744, 40.394503, 40.395429, 40.397788, 40.39848, 40.399278, 40.400736, 40.401639, 40.40267, 40.403296, 40.404786, 40.405203, 40.405393, 40.405821, 40.405934, 40.406164, 40.406376, 40.405064, 40.404243, 40.403191, 40.400585, 40.399903)));Madrid
0-EU-ES-28-07-001-079-02-002;Acacias;8;list(list(c(-3.710518, -3.711682, -3.71183, -3.712029, -3.712291, -3.712628, -3.712974, -3.713949, -3.714135, -3.714245, -3.714352, -3.714639, -3.714793, -3.714822, -3.714911, -3.714982, -3.714384, -3.713478, -3.711064, -3.710324, -3.709346, -3.70564, -3.704704, -3.702145, -3.700913, -3.69934, -3.699426, -3.699594, -3.700535, -3.701168, -3.702066, -3.702483, -3.702544, -3.702576, -3.702733, -3.703245, -3.705825, -3.707124, -3.710518, 40.406438, 40.4067, 40.406318, 40.405841, 40.405254, 40.404505, 40.403775, 40.401717, 40.401324, 40.401093, 40.400878, 40.400295, 40.399983, 40.399924, 40.399734, 40.399585, 40.399425, 40.399023, 40.397204, 40.39681, 40.39646, 40.395382, 40.395003, 40.397863, 40.399234, 40.400922, 40.401048, 40.401274, 40.402434, 40.403244, 40.404392, 40.404928, 40.404981, 40.405009, 40.404967, 40.405086, 40.405575, 40.405809, 40.406438)));Madrid
0-EU-ES-28-07-001-079-07-001;Gaztambide;8;list(list(c(-3.718278, -3.718419, -3.717834, -3.717348, -3.717995, -3.717667, -3.716962, -3.71671, -3.716412, -3.716284, -3.713199, -3.711898, -3.711829, -3.711723, -3.711604, -3.711513, -3.711429, -3.71139, -3.711336, -3.711121, -3.715436, -3.716232, -3.716978, -3.717612, -3.71767, -3.717718, -3.717855, -3.718001, -3.7181, -3.718278, 40.435523, 40.434743, 40.433922, 40.433239, 40.432997, 40.432551, 40.43158, 40.431228, 40.430809, 40.430627, 40.430343, 40.430208, 40.430324, 40.431717, 40.433072, 40.434148, 40.435281, 40.43572, 40.436323, 40.438912, 40.439079, 40.439126, 40.439177, 40.439229, 40.439024, 40.438745, 40.437909, 40.437141, 40.436498, 40.435523)));Madrid
0-EU-ES-28-07-001-079-13-002;San Diego;8;list(list(c(-3.667983, -3.666899, -3.666104, -3.66475, -3.664201, -3.663936, -3.663431, -3.663492, -3.663768, -3.663916, -3.664338, -3.664543, -3.664892, -3.665104, -3.66442, -3.664179, -3.663976, -3.663801, -3.662416, -3.663286, -3.664092, -3.664739, -3.664961, -3.665358, -3.66605, -3.667128, -3.668458, -3.668909, -3.66929, -3.671621, -3.673429, -3.672339, -3.672262, -3.67124, -3.670327, -3.669733, -3.66912, -3.667983, 40.381563, 40.380576, 40.381168, 40.382223, 40.382674, 40.382478, 40.383111, 40.38342, 40.384578, 40.385322, 40.387782, 40.388579, 40.38972, 40.390319, 40.391407, 40.392026, 40.392603, 40.393086, 40.394714, 40.395185, 40.395614, 40.39595, 40.396069, 40.396276, 40.396662, 40.397219, 40.397899, 40.39813, 40.398313, 40.395594, 40.394391, 40.390603, 40.390364, 40.38715, 40.384863, 40.38384, 40.38295, 40.381563)));Madrid
0-EU-ES-28-07-001-079-05-003;Ciudad Jardín;8;list(list(c(-3.665296, -3.665416, -3.665478, -3.665513, -3.665529, -3.666832, -3.667462, -3.66814, -3.668715, -3.669646, -3.67027, -3.671703, -3.672885, -3.67339, -3.673756, -3.674139, -3.674411, -3.674821, -3.675358, -3.675926, -3.677599, -3.677859, -3.677941, -3.677981, -3.67836, -3.678734, -3.678283, -3.677642, -3.677085, -3.676784, -3.675926, -3.675448, -3.674881, -3.674592, -3.674188, -3.673877, -3.673427, -3.670785, -3.669589, -3.669393, -3.669223, -3.668985, -3.66854, -3.66806, -3.667558, -3.667087, -3.666563, -3.665668, -3.664941, -3.665296, 40.451234, 40.451643, 40.45185, 40.452349, 40.452477, 40.452302, 40.452346, 40.452402, 40.452453, 40.452469, 40.452438, 40.452106, 40.451834, 40.451734, 40.451653, 40.451641, 40.451629, 40.451642, 40.451629, 40.451632, 40.451634, 40.449054, 40.4485, 40.448146, 40.444606, 40.441361, 40.441558, 40.441854, 40.442112, 40.442284, 40.442771, 40.443157, 40.443614, 40.443851, 40.444201, 40.444424, 40.444717, 40.446345, 40.447179, 40.447325, 40.447459, 40.447646, 40.447993, 40.448246, 40.448517, 40.448772, 40.449079, 40.449804, 40.450399, 40.451234)));Madrid
0-EU-ES-28-07-001-079-02-004;Legazpi;8;list(list(c(-3.698082, -3.697683, -3.692822, -3.690722, -3.690229, -3.689953, -3.688099, -3.687308, -3.686757, -3.68626, -3.685409, -3.684837, -3.683921, -3.683676, -3.683261, -3.682826, -3.682288, -3.681107, -3.680481, -3.679942, -3.678969, -3.677887, -3.676708, -3.676422, -3.678545, -3.679717, -3.68107, -3.682562, -3.683926, -3.68476, -3.687245, -3.688509, -3.688902, -3.690222, -3.694455, -3.695041, -3.695062, -3.695225, -3.696967, -3.698082, 40.389126, 40.388705, 40.384705, 40.382903, 40.382567, 40.382347, 40.383082, 40.383251, 40.383365, 40.383459, 40.38363, 40.383785, 40.38402, 40.384108, 40.384285, 40.38472, 40.385223, 40.386926, 40.387828, 40.388588, 40.389983, 40.390999, 40.392133, 40.392294, 40.394052, 40.395139, 40.394597, 40.393795, 40.393124, 40.394038, 40.392778, 40.392405, 40.393097, 40.392673, 40.39126, 40.391361, 40.391187, 40.390983, 40.389852, 40.389126)));Madrid
0-EU-ES-28-07-001-079-07-004;Almagro;8;list(list(c(-3.700133, -3.699878, -3.699487, -3.699021, -3.698766, -3.698605, -3.698491, -3.697621, -3.697144, -3.696622, -3.696492, -3.696047, -3.695901, -3.695799, -3.695778, -3.695591, -3.695377, -3.694902, -3.693828, -3.69368, -3.693148, -3.69277, -3.692303, -3.691424, -3.691322, -3.690452, -3.69038, -3.690272, -3.690099, -3.690004, -3.689843, -3.68965, -3.689474, -3.689359, -3.68876, -3.688429, -3.688511, -3.688559, -3.688818, -3.689402, -3.689992, -3.690485, -3.690703, -3.691613, -3.692533, -3.692937, -3.69457, -3.695637, -3.696773, -3.697849, -3.698614, -3.699928, -3.700291, -3.700133, 40.438148, 40.437563, 40.436713, 40.435566, 40.434977, 40.434634, 40.434377, 40.432342, 40.431261, 40.429996, 40.429715, 40.428631, 40.42828, 40.428079, 40.427962, 40.427595, 40.427492, 40.42724, 40.426691, 40.426617, 40.426346, 40.426165, 40.425944, 40.425503, 40.425451, 40.425019, 40.425259, 40.425615, 40.426331, 40.426716, 40.427381, 40.428171, 40.428891, 40.429418, 40.431758, 40.433044, 40.433599, 40.433845, 40.435206, 40.4361, 40.436959, 40.437651, 40.437998, 40.438072, 40.438116, 40.438131, 40.438205, 40.438264, 40.438307, 40.438368, 40.43841, 40.438466, 40.43848, 40.438148)));Madrid
